run_id,run_tag,run_date,sequence,parent_fn,parent_chunk,file_loc,filetype,commit_url,commit_author,commit_date,uncommitted_changes,elapsed_time,memory_use,sys_info,ses_info,base_pkgs,attached_pkgs,rdf_subject,rdf_object,rdf_predicate,run_hash
1,standard run,Mon Aug 28 16:35:54 2017,1,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,setup,~/github/ohibc/src/R/rast_tools.R,sourced_script,https://github.com/OHI-Science/ohibc/commit/714826783736d60c719c643c58cf74f780d7d463,Casey O'Hara <ohara@nceas.ucsb.edu>,Wed Aug 9 15:11:13 2017 -0700,FALSE,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#setup,~/github/ohibc/src/R/rast_tools.R,prov:wasExecutedBy,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,2,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,read_pop_data_2001-2016,/home/shares/ohi/git-annex/bcprep/_raw_data/bcstats/2016 Census - CSD_control_79d4a796-2ccd-4732-a01c-1a8fd26d254a_1.csv,input,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",/home/shares/ohi/git-annex/bcprep/_raw_data/bcstats/2016 Census - CSD_control_79d4a796-2ccd-4732-a01c-1a8fd26d254a_1.csv,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#read_pop_data_2001-2016,prov:used,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,3,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,read_pop_data_2001-2016,/home/shares/ohi/git-annex/bcprep/_raw_data/bcstats/Census 2011 Table6_5cb2908c-3bb5-4d64-b47e-a667a478c81f_3.csv,input,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",/home/shares/ohi/git-annex/bcprep/_raw_data/bcstats/Census 2011 Table6_5cb2908c-3bb5-4d64-b47e-a667a478c81f_3.csv,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#read_pop_data_2001-2016,prov:used,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,4,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,read_pop_data_2001-2016,/home/shares/ohi/git-annex/bcprep/_raw_data/bcstats/Census 2006 Table4 CSD by Geo_3974fc9d-a861-42a2-94df-39ef3aa9b641_1.csv,input,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",/home/shares/ohi/git-annex/bcprep/_raw_data/bcstats/Census 2006 Table4 CSD by Geo_3974fc9d-a861-42a2-94df-39ef3aa9b641_1.csv,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#read_pop_data_2001-2016,prov:used,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,5,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,read_pop_data_2001-2016,/home/shares/ohi/git-annex/bcprep/_raw_data/bcstats/Census 2001 Table 4 - CSD_80e3912f-a235-46df-8ff0-c8afd0017122_1.csv,input,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",/home/shares/ohi/git-annex/bcprep/_raw_data/bcstats/Census 2001 Table 4 - CSD_80e3912f-a235-46df-8ff0-c8afd0017122_1.csv,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#read_pop_data_2001-2016,prov:used,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,6,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,read_pop_data_2001-2016,~/github/ohibc/prep/_pressures/v2017/int/hd_inter_pop_2001-2016.csv,output,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#read_pop_data_2001-2016,~/github/ohibc/prep/_pressures/v2017/int/hd_inter_pop_2001-2016.csv,prov:wasGeneratedBy,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,7,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,census_pops_2001_2016,~/github/ohibc/prep/_pressures/v2017/int/hd_inter_pop_2001-2016.csv,input,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",~/github/ohibc/prep/_pressures/v2017/int/hd_inter_pop_2001-2016.csv,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#census_pops_2001_2016,prov:used,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,8,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,census_pops_2001_2016,~/github/ohibc/prep/_pressures/v2017/int/hd_inter_csd_2001-2016.csv,input,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",~/github/ohibc/prep/_pressures/v2017/int/hd_inter_csd_2001-2016.csv,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#census_pops_2001_2016,prov:used,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,9,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,census_pops_2001_2016,~/github/ohibc/prep/_pressures/v2017/int/hd_int_pop_rgn_yr.csv,output,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#census_pops_2001_2016,~/github/ohibc/prep/_pressures/v2017/int/hd_int_pop_rgn_yr.csv,prov:wasGeneratedBy,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,10,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,calc_pressures,~/github/ohibc/prep/_pressures/v2017/int/hd_int_pop_rgn_yr.csv,input,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",~/github/ohibc/prep/_pressures/v2017/int/hd_int_pop_rgn_yr.csv,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#calc_pressures,prov:used,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,11,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,calc_pressures,~/github/ohibc/prep/_pressures/v2017/output/hd_intertidal.csv,output,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#calc_pressures,~/github/ohibc/prep/_pressures/v2017/output/hd_intertidal.csv,prov:wasGeneratedBy,b003df47691dbe93fd8705b99ead34a3054600e8
1,standard run,Mon Aug 28 16:35:54 2017,12,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd,plot_pressures,~/github/ohibc/prep/_pressures/v2017/output/hd_intertidal.csv,input,no version control info found,NA,NA,NA,9.169,1336.9,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.3, readr_1.1.0, tidyr_0.7.0, tibble_1.3.4, ggplot2_2.2.1.9000, tidyverse_1.1.1, sf_0.5-3",~/github/ohibc/prep/_pressures/v2017/output/hd_intertidal.csv,~/github/ohibc/prep/_pressures/v2017/pressures_hd_intertidal_prep.Rmd#plot_pressures,prov:used,b003df47691dbe93fd8705b99ead34a3054600e8
