run_id,run_tag,run_date,sequence,parent_fn,parent_chunk,file_loc,filetype,commit_url,commit_author,commit_date,uncommitted_changes,elapsed_time,memory_use,sys_info,ses_info,base_pkgs,attached_pkgs,rdf_subject,rdf_object,rdf_predicate,run_hash
1,standard run,Tue Aug 22 11:45:22 2017,1,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,setup,~/github/ohibc/src/R/rast_tools.R,sourced_script,https://github.com/OHI-Science/ohibc/commit/714826783736d60c719c643c58cf74f780d7d463,Casey O'Hara <ohara@nceas.ucsb.edu>,Wed Aug 9 15:11:13 2017 -0700,FALSE,1.6920000000000002,173.8,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#setup,~/github/ohibc/src/R/rast_tools.R,prov:wasExecutedBy,e240920980540d15455fcd181926c8e1786bb99a
1,standard run,Tue Aug 22 11:45:22 2017,0,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,prov_footer,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,parent_script,no version control info found,NA,NA,NA,1.6920000000000002,173.8,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,NA,e240920980540d15455fcd181926c8e1786bb99a
1,standard run,Tue Aug 22 11:45:22 2017,0,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,setup,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#setup,parent_chunk,no version control info found,NA,NA,NA,1.6920000000000002,173.8,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#setup,prov:wasExecutedBy,e240920980540d15455fcd181926c8e1786bb99a
1,standard run,Tue Aug 22 11:45:22 2017,0,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,prov_footer,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#prov_footer,parent_chunk,no version control info found,NA,NA,NA,1.6920000000000002,173.8,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#prov_footer,prov:wasExecutedBy,e240920980540d15455fcd181926c8e1786bb99a
2,standard run,Tue Aug 22 11:45:48 2017,1,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,setup,~/github/ohibc/src/R/rast_tools.R,sourced_script,https://github.com/OHI-Science/ohibc/commit/714826783736d60c719c643c58cf74f780d7d463,Casey O'Hara <ohara@nceas.ucsb.edu>,Wed Aug 9 15:11:13 2017 -0700,FALSE,1.303,175.6,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#setup,~/github/ohibc/src/R/rast_tools.R,prov:wasExecutedBy,e2274e8c9dc9804f423e173fa3a76c83ad1693cb
2,standard run,Tue Aug 22 11:45:48 2017,0,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,prov_footer,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,parent_script,no version control info found,NA,NA,NA,1.303,175.6,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,NA,e2274e8c9dc9804f423e173fa3a76c83ad1693cb
2,standard run,Tue Aug 22 11:45:48 2017,0,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,setup,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#setup,parent_chunk,no version control info found,NA,NA,NA,1.303,175.6,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#setup,prov:wasExecutedBy,e2274e8c9dc9804f423e173fa3a76c83ad1693cb
2,standard run,Tue Aug 22 11:45:48 2017,0,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,prov_footer,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#prov_footer,parent_chunk,no version control info found,NA,NA,NA,1.303,175.6,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#prov_footer,prov:wasExecutedBy,e2274e8c9dc9804f423e173fa3a76c83ad1693cb
3,standard run,Tue Aug 22 11:47:08 2017,1,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,setup,~/github/ohibc/src/R/rast_tools.R,sourced_script,https://github.com/OHI-Science/ohibc/commit/714826783736d60c719c643c58cf74f780d7d463,Casey O'Hara <ohara@nceas.ucsb.edu>,Wed Aug 9 15:11:13 2017 -0700,FALSE,1.0779999999999998,166,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd#setup,~/github/ohibc/src/R/rast_tools.R,prov:wasExecutedBy,88ebdfeb7b43ffac7de1ecd9fdbb3a98314b1be5
3,standard run,Tue Aug 22 11:47:08 2017,0,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,prov_footer,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,parent_script,no version control info found,NA,NA,NA,1.0779999999999998,166,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: bindrcpp_0.2, provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.7.2, purrr_0.2.2, readr_1.1.0, tidyr_0.6.3, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, rgeos_0.3-23, rgdal_1.2-8, raster_2.5-8, sp_1.2-5",~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,~/github/ohibc/prep/hab_cs_cp/v2017/1_data_prep_landuse_rasters.Rmd,NA,88ebdfeb7b43ffac7de1ecd9fdbb3a98314b1be5
