run_id,run_tag,run_date,sequence,parent_fn,parent_chunk,file_loc,filetype,commit_url,commit_author,commit_date,uncommitted_changes,elapsed_time,memory_use,sys_info,ses_info,base_pkgs,attached_pkgs,rdf_subject,rdf_object,rdf_predicate,run_hash
1.0,standard run,Tue Nov  8 14:02:42 2016,1.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,setup,~/github/ohibc/src/R/map_scores.R,sourced_script,https://github.com/OHI-Science/ohibc/commit/9eddda879d0ce51f096f32d73219d9b6fbe41ee5,Casey O'Hara <ohara@nceas.ucsb.edu>,Fri Jul 8 16:16:02 2016 -0700,FALSE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#setup,~/github/ohibc/src/R/map_scores.R,prov:wasExecutedBy,ae2c6977054727ada02444363b114168d6f6ccf1
1.0,standard run,Tue Nov  8 14:02:42 2016,2.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,setup,~/github/ohibc/src/R/rast_tools.R,sourced_script,https://github.com/OHI-Science/ohibc/commit/c90edd5c888d8c8d136fef25fc1107f1dedae22e,Casey O'Hara <ohara@nceas.ucsb.edu>,Wed Oct 26 11:17:36 2016 -0700,FALSE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#setup,~/github/ohibc/src/R/rast_tools.R,prov:wasExecutedBy,ae2c6977054727ada02444363b114168d6f6ccf1
1.0,standard run,Tue Nov  8 14:02:42 2016,3.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,generate_scores,~/github/ohibc/prep/fis/vHS/output/stock_status.csv,output,New commit: https://github.com/OHI-Science/ohibc/commit/ef950bd3b5aa51ea65ac78024486f7d7e0e83797,Casey O'Hara <ohara@nceas.ucsb.edu>,Tue Nov 8 14:02:41 2016 -0800,FALSE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#generate_scores,~/github/ohibc/prep/fis/vHS/output/stock_status.csv,prov:wasGeneratedBy,ae2c6977054727ada02444363b114168d6f6ccf1
1.0,standard run,Tue Nov  8 14:02:42 2016,4.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,generate_scores,~/github/ohibc/prep/fis/vHS/output/fis_scores.csv,output,New commit: https://github.com/OHI-Science/ohibc/commit/ef950bd3b5aa51ea65ac78024486f7d7e0e83797,Casey O'Hara <ohara@nceas.ucsb.edu>,Tue Nov 8 14:02:41 2016 -0800,FALSE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#generate_scores,~/github/ohibc/prep/fis/vHS/output/fis_scores.csv,prov:wasGeneratedBy,ae2c6977054727ada02444363b114168d6f6ccf1
1.0,standard run,Tue Nov  8 14:02:42 2016,5.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,generate_kobe_plot_crit,~/github/ohibc/prep/fis/vHS/../v2016/kobe_fxns.R,sourced_script,no version control info found,NA,NA,TRUE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#generate_kobe_plot_crit,~/github/ohibc/prep/fis/vHS/../v2016/kobe_fxns.R,prov:wasExecutedBy,ae2c6977054727ada02444363b114168d6f6ccf1
1.0,standard run,Tue Nov  8 14:02:42 2016,0.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,prov_footer,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,parent_script,https://github.com/OHI-Science/ohibc/commit/c5090f9f21ce45b9b5c66842b66b10a25b388307,Casey O'Hara <ohara@nceas.ucsb.edu>,Sun Nov 6 09:28:39 2016 -0800,TRUE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,prov:wasDerivedFrom,ae2c6977054727ada02444363b114168d6f6ccf1
1.0,standard run,Tue Nov  8 14:02:42 2016,0.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,setup,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#setup,parent_chunk,https://github.com/OHI-Science/ohibc/commit/c5090f9f21ce45b9b5c66842b66b10a25b388307,Casey O'Hara <ohara@nceas.ucsb.edu>,Sun Nov 6 09:28:39 2016 -0800,TRUE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#setup,prov:wasExecutedBy,ae2c6977054727ada02444363b114168d6f6ccf1
1.0,standard run,Tue Nov  8 14:02:42 2016,0.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,generate_scores,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#generate_scores,parent_chunk,https://github.com/OHI-Science/ohibc/commit/c5090f9f21ce45b9b5c66842b66b10a25b388307,Casey O'Hara <ohara@nceas.ucsb.edu>,Sun Nov 6 09:28:39 2016 -0800,TRUE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#generate_scores,prov:wasExecutedBy,ae2c6977054727ada02444363b114168d6f6ccf1
1.0,standard run,Tue Nov  8 14:02:42 2016,0.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,generate_kobe_plot_crit,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#generate_kobe_plot_crit,parent_chunk,https://github.com/OHI-Science/ohibc/commit/c5090f9f21ce45b9b5c66842b66b10a25b388307,Casey O'Hara <ohara@nceas.ucsb.edu>,Sun Nov 6 09:28:39 2016 -0800,TRUE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#generate_kobe_plot_crit,prov:wasExecutedBy,ae2c6977054727ada02444363b114168d6f6ccf1
1.0,standard run,Tue Nov  8 14:02:42 2016,0.0,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,prov_footer,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#prov_footer,parent_chunk,https://github.com/OHI-Science/ohibc/commit/c5090f9f21ce45b9b5c66842b66b10a25b388307,Casey O'Hara <ohara@nceas.ucsb.edu>,Sun Nov 6 09:28:39 2016 -0800,TRUE,40.846000000000004,NA,"System: Linux, Release: 4.4.0-45-generic. Machine: x86_64. User: ohara.","R version: R version 3.3.2 (2016-10-31), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, sp_1.2-3, RColorBrewer_1.1-2, tmap_1.5, provRmd_0.1.1, stringr_1.1.0, dplyr_0.5.0, purrr_0.2.2, readr_1.0.0, tidyr_0.6.0, tibble_1.2, ggplot2_2.1.0, tidyverse_1.0.0",~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd,~/github/ohibc/prep/fis/vHS/data_prep_fis_hs.Rmd#prov_footer,prov:wasExecutedBy,ae2c6977054727ada02444363b114168d6f6ccf1
